"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","inCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","occurrenceRemarks","reproductiveCondition","recordedByIDs.type","recordedByIDs.value","locationID","county","municipality","locality","associatedReferences","eventID","informationWithheld","footprintWKT","identificationVerificationStatus","http...unknown.org.license","eventRemarks","vernacularName","taxonConceptID","http...unknown.org.rightsHolder","individualCount","lifeStage","continent","dataGeneralizations","higherClassification","samplingProtocol","habitat","gadm","datasetID","language","nomenclaturalStatus","endDayOfYear","verbatimSRS","parentNameUsageID","acceptedNameUsageID","startDayOfYear","ownerInstitutionCode","accessRights","elevation","nomenclaturalCode","bibliographicCitation","institutionKey","verbatimCoordinateSystem","type","identificationRemarks","identifiedByIDs.type","identifiedByIDs.value","dynamicProperties","organismQuantity","organismQuantityType","fieldNotes"
"3767529755","Arabidopsis thaliana (L.) Heynh.",59.35162,16.52781,"","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2022-07-09T18:19:48.517+00:00","2022-07-10T01:28:23.786+00:00",300,"4c415e40-1e21-11de-9e40-a0d6ecebb8bf","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Södermanland",2022,3,28,"2022-03-28T00:00:00","2022-03-30T11:48:51.000+00:00","2022-07-10T01:28:23.786+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"Artportalen","Marianne Rydenfors",NA,FALSE,"WGS84","Magnoliopsida","SE","none","none","Sweden","Marianne Rydenfors","urn:lsid:artportalen.se:sighting:99545870",NA,"2022-03-28","Artportalen","3767529755","Viptorp, Eskilstuna, Srm","urn:lsid:artportalen.se:sighting:99545870","urn:lsid:dyntaxa.se:Taxon:220417","99545870","SLU Artdatabanken",NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",500,NA,NA,NA,NA,"urn:lsid:artportalen.se:site:2515896","Södermanland","Eskilstuna","Viptorp, Eskilstuna, Srm",NA,NA,NA,NA,"Unvalidated",NA,NA,"backtrav",NA,NA,NA,"Flowering","EUROPE",NA,"Biota | Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Euphyllophytina | Spermatophytae | Angiospermae | Magnoliopsida | Brassicales | Brassicaceae | Arabidopsis",NA,NA,NA,"urn:lsid:swedishlifewatch.se:dataprovider:Artportalen","sv","valid","87","EPSG:3857","urn:lsid:dyntaxa.se:Taxon:1005927","urn:lsid:dyntaxa.se:Taxon:220417","87","SLU Artdatabanken","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3767821316","Arabidopsis thaliana (L.) Heynh.",56.01458,14.4657,"","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2022-07-09T18:19:48.517+00:00","2022-07-10T01:21:40.092+00:00",300,"4c415e40-1e21-11de-9e40-a0d6ecebb8bf","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Skåne",2022,3,18,"2022-03-18T00:00:00","2022-03-18T18:42:18.000+00:00","2022-07-10T01:21:40.092+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"Artportalen","Kirsten Malmström",NA,FALSE,"WGS84","Magnoliopsida","SE","none","none","Sweden","Kirsten Malmström","urn:lsid:artportalen.se:sighting:99223723",NA,"2022-03-18","Artportalen","3767821316","Tosteberga ängar, Sk","urn:lsid:artportalen.se:sighting:99223723","urn:lsid:dyntaxa.se:Taxon:220417","99223723","SLU Artdatabanken",NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",25,NA,NA,NA,NA,"urn:lsid:artportalen.se:site:6494786","Skåne","Kristianstad","Tosteberga ängar, Sk",NA,NA,NA,NA,"Unvalidated",NA,NA,"backtrav",NA,NA,NA,NA,"EUROPE",NA,"Biota | Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Euphyllophytina | Spermatophytae | Angiospermae | Magnoliopsida | Brassicales | Brassicaceae | Arabidopsis",NA,NA,NA,"urn:lsid:swedishlifewatch.se:dataprovider:Artportalen","sv","valid","77","EPSG:3857","urn:lsid:dyntaxa.se:Taxon:1005927","urn:lsid:dyntaxa.se:Taxon:220417","77","SLU Artdatabanken","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768074450","Arabidopsis thaliana (L.) Heynh.",56.64559,12.76736,"","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2022-07-09T18:19:48.517+00:00","2022-07-10T01:24:42.597+00:00",300,"4c415e40-1e21-11de-9e40-a0d6ecebb8bf","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Halland",2022,3,21,"2022-03-21T00:00:00","2022-03-22T15:52:10.000+00:00","2022-07-10T01:24:42.597+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"Artportalen","Lars Stibe",NA,FALSE,"WGS84","Magnoliopsida","SE","none","none","Sweden","Lars Stibe","urn:lsid:artportalen.se:sighting:99314645",NA,"2022-03-21","Artportalen","3768074450","Grötvik 3, Hl","urn:lsid:artportalen.se:sighting:99314645","urn:lsid:dyntaxa.se:Taxon:220417","99314645","SLU Artdatabanken",NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",25,NA,NA,NA,NA,"urn:lsid:artportalen.se:site:3478670","Halland","Halmstad","Grötvik 3, Hl",NA,NA,NA,NA,"Unvalidated",NA,NA,"backtrav",NA,NA,NA,"Flowering","EUROPE",NA,"Biota | Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Euphyllophytina | Spermatophytae | Angiospermae | Magnoliopsida | Brassicales | Brassicaceae | Arabidopsis",NA,NA,NA,"urn:lsid:swedishlifewatch.se:dataprovider:Artportalen","sv","valid","80","EPSG:3857","urn:lsid:dyntaxa.se:Taxon:1005927","urn:lsid:dyntaxa.se:Taxon:220417","80","SLU Artdatabanken","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3768726606","Arabidopsis thaliana (L.) Heynh.",59.31585,18.13968,"","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2022-07-09T18:19:48.517+00:00","2022-07-10T01:23:56.969+00:00",300,"4c415e40-1e21-11de-9e40-a0d6ecebb8bf","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Södermanland",2022,3,25,"2022-03-25T00:00:00","2022-03-25T23:23:34.000+00:00","2022-07-10T01:23:56.969+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"Artportalen","Henry Gudmundson",NA,FALSE,"WGS84","Magnoliopsida","SE","none","none","Sweden","Henry Gudmundson","urn:lsid:artportalen.se:sighting:99449604",NA,"2022-03-25","Artportalen","3768726606","Nacka, Kvarnholmen, Srm","urn:lsid:artportalen.se:sighting:99449604","urn:lsid:dyntaxa.se:Taxon:220417","99449604","SLU Artdatabanken",NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",10,"""bergsida; Tidig. ( På Naturhistoriska Riksmuséets herbarium gick telefonerna varma, Hösten 2000; Då denna lilla arts DNA-sekvens var en nyhet...Inget """"Ogräs """" ! )""",NA,NA,NA,"urn:lsid:artportalen.se:site:32841","Stockholm","Nacka","Nacka, Kvarnholmen, Srm",NA,NA,NA,NA,"Unvalidated",NA,NA,"backtrav",NA,NA,1,"Flowering","EUROPE",NA,"Biota | Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Euphyllophytina | Spermatophytae | Angiospermae | Magnoliopsida | Brassicales | Brassicaceae | Arabidopsis","observed",NA,NA,"urn:lsid:swedishlifewatch.se:dataprovider:Artportalen","sv","valid","84","EPSG:3857","urn:lsid:dyntaxa.se:Taxon:1005927","urn:lsid:dyntaxa.se:Taxon:220417","84","SLU Artdatabanken","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"plants",NA
"3769564829","Arabidopsis thaliana (L.) Heynh.",58.59121,16.21108,"","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2022-07-09T18:19:48.517+00:00","2022-07-10T01:22:11.843+00:00",300,"4c415e40-1e21-11de-9e40-a0d6ecebb8bf","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Östergötland",2022,3,29,"2022-03-29T00:00:00","2022-04-02T13:56:43.000+00:00","2022-07-10T01:22:11.843+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"Artportalen","Robert Petersen",NA,FALSE,"WGS84","Magnoliopsida","SE","none","none","Sweden","Robert Petersen","urn:lsid:artportalen.se:sighting:99611892",NA,"2022-03-29","Artportalen","3769564829","Växthusgatan 1, Sylten, Norrköping, Ög","urn:lsid:artportalen.se:sighting:99611892","urn:lsid:dyntaxa.se:Taxon:220417","99611892","SLU Artdatabanken",NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",25,"Ca, intill husväggen.",NA,NA,NA,"urn:lsid:artportalen.se:site:6519235","Östergötland","Norrköping","Växthusgatan 1, Sylten, Norrköping, Ög",NA,NA,NA,NA,"Unvalidated",NA,NA,"backtrav",NA,NA,10,"Flowering","EUROPE",NA,"Biota | Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Euphyllophytina | Spermatophytae | Angiospermae | Magnoliopsida | Brassicales | Brassicaceae | Arabidopsis","observed",NA,NA,"urn:lsid:swedishlifewatch.se:dataprovider:Artportalen","sv","valid","88","EPSG:3857","urn:lsid:dyntaxa.se:Taxon:1005927","urn:lsid:dyntaxa.se:Taxon:220417","88","SLU Artdatabanken","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"plants",NA
"3773121389","Arabidopsis thaliana (L.) Heynh.",44.590632,-123.254125,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2022-07-10T01:28:35.929+00:00","2022-07-10T05:57:43.828+00:00",312,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE","2022-05-09T16:02:45","Oregon",2022,3,22,"2022-03-22T15:19:00","2022-05-12T03:30:20.000+00:00","2022-07-10T05:57:43.828+00:00","https://www.inaturalist.org/observations/116291639","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"iNaturalist research-grade observations","Barbara L. Wilson","Barbara L. Wilson",FALSE,"WGS84","Magnoliopsida","US","none","none","United States of America","Barbara L. Wilson","116291639","sedgequeen","2022/03/22 3:19 PM","Observations","3773121389","Corvallis, OR, USA","https://www.inaturalist.org/observations/116291639","55021","116291639","iNaturalist","22:19:00Z","wild","258644553","Arabidopsis thaliana (L.) Heynh.",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785860132","Arabidopsis thaliana (L.) Heynh.",52.037446,1.281684,"indci,fpwktinv","0a013f89-5381-4578-9d82-5f28fd5f1ef6","aa569acf-991d-4467-b327-8442f30ddbd2","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2022-07-14T17:23:23.979+00:00","2022-07-14T17:28:55.156+00:00",60,"07f617d0-c688-11d8-bf62-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"England",2022,3,30,"2022-03-30T00:00:00",NA,"2022-07-14T17:28:55.156+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,NA,"Mackinlay, L. Lois","Mackinlay, Lois",FALSE,"WGS84","Magnoliopsida","GB","none","none","United Kingdom of Great Britain and Northern Ireland",NA,"747239e8-0c48-4418-8fcd-4715364135d7",NA,NA,"iRecord | general data","3785860132",NA,"24731991","NBNSYS0000171262",NA,NA,NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",7.1,NA,NA,NA,NA,NA,NA,NA,"Bucklesham",NA,"17962979","OSGB Grid Reference TM25174275","POLYGON((1.28161 52.0374,1.28161 52.03749,1.28176 52.03749,1.28176 52.0374,1.28161 52.0374))","Accepted - considered correct","https://creativecommons.org/licenses/by/4.0/legalcode","Leaves mainly in a basal rosette, otherwise one leaf at the base of each flowing stem.  Leaves entire, toothed and hairy.  Stems smooth.   Fruits long and cylindrical with 2 distinctive veins and remains of the short, round style.  Fruits bourne on long stalks, sticking out from the stem.","Thale Cress","NBNSYS0000002913","Botanical Society of Britain and Ireland and Biological Records Centre",NA,"Flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785860854","Arabidopsis thaliana (L.) Heynh.",52.632602,1.288754,"fpwktinv","0a013f89-5381-4578-9d82-5f28fd5f1ef6","aa569acf-991d-4467-b327-8442f30ddbd2","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2022-07-14T17:23:23.979+00:00","2022-07-14T17:28:52.671+00:00",60,"07f617d0-c688-11d8-bf62-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"England",2022,3,30,"2022-03-30T00:00:00",NA,"2022-07-14T17:28:52.671+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,NA,"Emerson, J. James","Emerson, James",FALSE,"WGS84","Magnoliopsida","GB","none","none","United Kingdom of Great Britain and Northern Ireland",NA,"4aa79fc6-af1e-4370-a4d4-ac8f6866064c",NA,NA,"iRecord | general data","3785860854",NA,"24815617","NBNSYS0000171262",NA,NA,NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",70.7,NA,NA,NA,NA,NA,NA,NA,"Norwich (New Mills)",NA,"18039676","OSGB Grid Reference TG226089","POLYGON((1.28798 52.63217,1.28798 52.63303,1.28953 52.63303,1.28953 52.63217,1.28798 52.63217))","Accepted - correct","https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Thale Cress","NBNSYS0000002913","Botanical Society of Britain and Ireland and Biological Records Centre",NA,"Flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785863032","Arabidopsis thaliana (L.) Heynh.",50.800511,-0.557461,"cdround","0a013f89-5381-4578-9d82-5f28fd5f1ef6","aa569acf-991d-4467-b327-8442f30ddbd2","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2022-07-14T17:23:23.979+00:00","2022-07-14T17:28:53.520+00:00",60,"07f617d0-c688-11d8-bf62-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"England",2022,3,30,"2022-03-30T00:00:00",NA,"2022-07-14T17:28:53.520+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,NA,"Oakley, J. Jill|Nelson, D. Dawn|Dignum, H. Helen|Denness, S. Susan","Jill Oakley, Dawn Nelson , Helen Dignum , Susan Denness",FALSE,"WGS84","Magnoliopsida","GB","none","none","United Kingdom of Great Britain and Northern Ireland",NA,"629a4d58-8348-424e-a6a7-ef228ed7733b",NA,NA,"iRecord | App General Survey","3785863032",NA,"24731834","NBNSYS0000002913",NA,NA,NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",5,NA,NA,NA,NA,NA,NA,NA,"Climping Beach",NA,"17962837",NA,NA,"Accepted - considered correct","https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Thale Cress","NBNSYS0000002913","Botanical Society of Britain and Ireland and Biological Records Centre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785864544","Arabidopsis thaliana (L.) Heynh.",54.665667,-2.767643,"cdround","0a013f89-5381-4578-9d82-5f28fd5f1ef6","aa569acf-991d-4467-b327-8442f30ddbd2","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2022-07-14T17:23:23.979+00:00","2022-07-14T17:28:45.365+00:00",60,"07f617d0-c688-11d8-bf62-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"England",2022,3,31,"2022-03-31T00:00:00",NA,"2022-07-14T17:28:45.365+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,NA,"Ravenscroft, J. Jack","Ravenscroft, Jack",FALSE,"WGS84","Magnoliopsida","GB","none","none","United Kingdom of Great Britain and Northern Ireland",NA,"21e1a0bb-2dbb-4322-9e64-d20409c707c3",NA,NA,"iRecord | App","3785864544",NA,"24752956","NBNSYS0000002913",NA,NA,NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",65,NA,NA,NA,NA,NA,NA,NA,"Gilwilly",NA,"17982893",NA,NA,"Accepted - correct","https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Thale Cress","NBNSYS0000002913","Botanical Society of Britain and Ireland and Biological Records Centre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785866616","Arabidopsis thaliana (L.) Heynh.",57.501676,-4.24869,"indci,fpwktinv","0a013f89-5381-4578-9d82-5f28fd5f1ef6","aa569acf-991d-4467-b327-8442f30ddbd2","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2022-07-14T17:23:23.979+00:00","2022-07-14T17:28:46.323+00:00",60,"07f617d0-c688-11d8-bf62-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Scotland",2022,3,16,"2022-03-16T00:00:00",NA,"2022-07-14T17:28:46.323+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,NA,"Ballinger, B. Brian","Ballinger, Brian",FALSE,"WGS84","Magnoliopsida","GB","none","none","United Kingdom of Great Britain and Northern Ireland",NA,"28aea676-8bb9-4521-a8e2-d4ff1ce55fb3",NA,NA,"iRecord | BSS Urban Flora project","3785866616",NA,"24420884","NBNSYS0000002913",NA,NA,NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",70.7,NA,NA,NA,NA,NA,NA,NA,"North Kessock",NA,"17721049","OSGB Grid Reference NH653479","POLYGON((-4.2495 57.50121,-4.2495 57.50214,-4.24788 57.50214,-4.24788 57.50121,-4.2495 57.50121))","Accepted - correct","https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Thale Cress","NBNSYS0000002913","Botanical Society of Britain and Ireland and Biological Records Centre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785867865","Arabidopsis thaliana (L.) Heynh.",52.417931,-3.038032,"fpwktinv","0a013f89-5381-4578-9d82-5f28fd5f1ef6","aa569acf-991d-4467-b327-8442f30ddbd2","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2022-07-14T17:23:23.979+00:00","2022-07-14T17:28:53.510+00:00",60,"07f617d0-c688-11d8-bf62-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"England",2022,3,30,"2022-03-30T00:00:00",NA,"2022-07-14T17:28:53.510+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,NA,"Martin, J. P","Martin, Mr J P",FALSE,"WGS84","Magnoliopsida","GB","none","none","United Kingdom of Great Britain and Northern Ireland",NA,"5333a5f4-dbe9-43d8-b690-5f9558f462d7",NA,NA,"iRecord | Vascular plants BSBI","3785867865",NA,"24769667","NBNSYS0000002913",NA,NA,NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",707.1,"LA",NA,NA,NA,NA,NA,NA,"Clun Castle",NA,"18000629","OSGB Grid Reference SO2980","POLYGON((-3.04528 52.41337,-3.04528 52.42249,-3.03079 52.42249,-3.03079 52.41337,-3.04528 52.41337))","Accepted - correct","https://creativecommons.org/licenses/by/4.0/legalcode","JoW group with Rob Rowe also recording on a site he had been to before and Caroline Uff adding to the list too. Rob showed me Chrys alt and Sax gran along the river","Thale Cress","NBNSYS0000002913","Botanical Society of Britain and Ireland and Biological Records Centre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785872359","Arabidopsis thaliana (L.) Heynh.",56.045345,-3.406205,"fpwktinv","0a013f89-5381-4578-9d82-5f28fd5f1ef6","aa569acf-991d-4467-b327-8442f30ddbd2","99552c70-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2022-07-14T17:23:23.979+00:00","2022-07-14T17:28:58.434+00:00",60,"07f617d0-c688-11d8-bf62-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Scotland",2022,3,3,"2022-03-03T00:00:00",NA,"2022-07-14T17:28:58.434+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,NA,"Shuttleworth, A. Ali","Shuttleworth, Ali",FALSE,"WGS84","Magnoliopsida","GB","none","none","United Kingdom of Great Britain and Northern Ireland",NA,"91cca4c7-4142-456d-8787-9571d202b21d",NA,NA,"iRecord | general data","3785872359",NA,"24208978","NBNSYS0000171262",NA,NA,NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",707.1,NA,NA,NA,NA,NA,NA,NA,"Dunfermline",NA,"17537207","OSGB Grid Reference NT1284","POLYGON((-3.41406 56.04076,-3.41406 56.04993,-3.39834 56.04993,-3.39834 56.04076,-3.41406 56.04076))","Accepted - correct","https://creativecommons.org/licenses/by/4.0/legalcode","Masterton Road, road/pathside","Thale Cress","NBNSYS0000002913","Botanical Society of Britain and Ireland and Biological Records Centre",NA,"Flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
